"speaker","word","의미","동음이의","type","분석1","분석2","성조","지역","age","gender","N","A1","A2","A3","B1","B2","B3","C1","C2","C3","D1","D2","D3","a1","a2","a3","b1","b2","b3","c1","c2","c3","d1","d2","d3"
"LHB","기저기","","","고유어3","1","","LHL","부산",20,"여",3,"ㄱ","ㅣ","","ㅈ","ㅓ","","ㄱ","ㅣ","","","","","평파열음_평파찰음","","개음절","평파열음_평파찰음","sg","개음절","평파열음_평파찰음","","개음절","","",""
"LHB","찌꺼기","","","고유어3","1","","LHL","부산",20,"여",3,"ㅉ","ㅣ","","ㄲ","ㅓ","","ㄱ","ㅣ","","","","","유기음_경음","","개음절","유기음_경음","sg","개음절","평파열음_평파찰음","","개음절","","",""
"LHB","부엉이","","","고유어3","1","","LHL","부산",20,"여",3,"ㅂ","ㅜ","","ㅇ","ㅓ","ㅇ","ㅇ","ㅣ","","","","","평파열음_평파찰음","sg","개음절","공명음","sg","폐음절_공명자음","공명음","","개음절","","",""
"LHB","팝콘","","","외래어2","1","","HH","부산",20,"여",2,"ㅍ","ㅏ","ㅂ","ㅋ","ㅗ","ㄴ"," "," ","","","","","유기음_경음","sg","폐음절_평파열음","유기음_경음","sg","폐음절_공명자음","","","","","",""
"LHB","콘돔","","","외래어2","1","","HH","부산",20,"여",2,"ㅋ","ㅗ","ㄴ","ㄷ","ㅗ","ㅁ"," "," ","","","","","유기음_경음","sg","폐음절_공명자음","평파열음_평파찰음","sg","폐음절_공명자음","","","","","",""
"LHB","필름","","","외래어2","1","","LH","부산",20,"여",2,"ㅍ","ㅣ","ㄹ","ㄹ","ㅡ","ㅁ"," "," ","","","","","유기음_경음","","폐음절_공명자음","공명음","sg","폐음절_공명자음","","","","","",""
"LHB","쌘달","","","외래어2","1","","HH","부산",20,"여",2,"ㅆ","ㅐ","ㄴ","ㄷ","ㅏ","ㄹ"," "," ","","","","","마찰음","sg","폐음절_공명자음","평파열음_평파찰음","sg","폐음절_공명자음","","","","","",""
"LHB","뽁씽","","","외래어2","1","","HH","부산",20,"여",2,"ㅃ","ㅗ","ㄱ","ㅆ","ㅣ","ㅇ"," "," ","","","","","유기음_경음","sg","폐음절_평파열음","마찰음","","폐음절_공명자음","","","","","",""
"LHB","코치","","","외래어2","1","","HL","부산",20,"여",2,"ㅋ","ㅗ","","ㅊ","ㅣ",""," "," ","","","","","유기음_경음","sg","개음절","유기음_경음","","개음절","","","","","",""
"LHB","터널","","","외래어2","1","","HH","부산",20,"여",2,"ㅌ","ㅓ","","ㄴ","ㅓ","ㄹ"," "," ","","","","","유기음_경음","sg","개음절","공명음","sg","폐음절_공명자음","","","","","",""
"LHB","뻐스","","","외래어2","1","","HL","부산",20,"여",2,"ㅃ","ㅓ","","ㅅ","ㅡ",""," "," ","","","","","유기음_경음","sg","개음절","마찰음","sg","개음절","","","","","",""
"LHB","그룹","","","외래어2","1","","LH","부산",20,"여",2,"ㄱ","ㅡ","","ㄹ","ㅜ","ㅂ"," "," ","","","","","평파열음_평파찰음","sg","개음절","공명음","sg","폐음절_평파열음","","","","","",""
"LHB","스팀","","","외래어2","1","","LH","부산",20,"여",2,"ㅅ","ㅡ","","ㅌ","ㅣ","ㅁ"," "," ","","","","","마찰음","sg","개음절","유기음_경음","","폐음절_공명자음","","","","","",""
"LHB","요트","","","외래어2","1","","HL","부산",20,"여",2,"ㅇ","ㅛ","","ㅌ","ㅡ",""," "," ","","","","","공명음","dp","개음절","유기음_경음","sg","개음절","","","","","",""
"LHB","칼슘","","","외래어2","1","","LH","부산",20,"여",2,"ㅋ","ㅏ","ㄹ","ㅅ","ㅠ","ㅁ"," "," ","","","","","유기음_경음","sg","폐음절_공명자음","마찰음","dp","폐음절_공명자음","","","","","",""
"LHB","뉴욕","","","외래어2","1","","HH","부산",20,"여",2,"ㄴ","ㅠ","","ㅇ","ㅛ","ㄱ"," "," ","","","","","공명음","dp","개음절","공명음","dp","폐음절_평파열음","","","","","",""
"LHB","벙커","","","외래어2","1","","HL","부산",20,"여",2,"ㅂ","ㅓ","ㅇ","ㅋ","ㅓ",""," "," ","","","","","평파열음_평파찰음","sg","폐음절_공명자음","유기음_경음","sg","개음절","","","","","",""
"LHB","샘플","","","외래어2","1","","HH","부산",20,"여",2,"ㅅ","ㅐ","ㅁ","ㅍ","ㅡ","ㄹ"," "," ","","","","","마찰음","sg","폐음절_공명자음","유기음_경음","sg","폐음절_공명자음","","","","","",""
"LHB","럭삐","","","외래어2","1","","HH","부산",20,"여",2,"ㄹ","ㅓ","ㄱ","ㅃ","ㅣ",""," "," ","","","","","공명음","sg","폐음절_평파열음","유기음_경음","","개음절","","","","","",""
"LHB","백씬","","","외래어2","1","","HH","부산",20,"여",2,"ㅂ","ㅐ","ㄱ","ㅆ","ㅣ","ㄴ"," "," ","","","","","평파열음_평파찰음","sg","폐음절_평파열음","마찰음","","폐음절_공명자음","","","","","",""
"LHB","주스","","","외래어2","1","","HL","부산",20,"여",2,"ㅈ","ㅜ","","ㅅ","ㅡ",""," "," ","","","","","평파열음_평파찰음","sg","개음절","마찰음","sg","개음절","","","","","",""
"LHB","코너","","","외래어2","1","","HL","부산",20,"여",2,"ㅋ","ㅗ","","ㄴ","ㅓ",""," "," ","","","","","유기음_경음","sg","개음절","공명음","sg","개음절","","","","","",""
"LHB","비닐","","","외래어2","1","","LH","부산",20,"여",2,"ㅂ","ㅣ","","ㄴ","ㅣ","ㄹ"," "," ","","","","","평파열음_평파찰음","","개음절","공명음","","폐음절_공명자음","","","","","",""
"LHB","버터","","","외래어2","1","","HL","부산",20,"여",2,"ㅂ","ㅓ","","ㅌ","ㅓ",""," "," ","","","","","평파열음_평파찰음","sg","개음절","유기음_경음","sg","개음절","","","","","",""
"LHB","로고","","","외래어2","1","","HL","부산",20,"여",2,"ㄹ","ㅗ","","ㄱ","ㅗ",""," "," ","","","","","공명음","sg","개음절","평파열음_평파찰음","sg","개음절","","","","","",""
"LHB","레쓴","","","외래어2","1","","HH","부산",20,"여",2,"ㄹ","ㅔ","","ㅆ","ㅡ","ㄴ"," "," ","","","","","공명음","sg","개음절","마찰음","sg","폐음절_공명자음","","","","","",""
"LHB","자켓","","","외래어2","1","","LH","부산",20,"여",2,"ㅈ","ㅏ","","ㅋ","ㅔ","ㅅ"," "," ","","","","","평파열음_평파찰음","sg","개음절","유기음_경음","sg","폐음절_평파열음","","","","","",""
"LHB","쎈스","","","외래어2","1","","HL","부산",20,"여",2,"ㅆ","ㅔ","ㄴ","ㅅ","ㅡ",""," "," ","","","","","마찰음","sg","폐음절_공명자음","마찰음","sg","개음절","","","","","",""
"LHB","크림","","","외래어2","1","","LH","부산",20,"여",2,"ㅋ","ㅡ","","ㄹ","ㅣ","ㅁ"," "," ","","","","","유기음_경음","sg","개음절","공명음","","폐음절_공명자음","","","","","",""
"LHB","싸인","","","외래어2","1","","LH","부산",20,"여",2,"ㅆ","ㅏ","","ㅇ","ㅣ","ㄴ"," "," ","","","","","마찰음","sg","개음절","공명음","","폐음절_공명자음","","","","","",""
"LHB","채널","","","외래어2","1","","HH","부산",20,"여",2,"ㅊ","ㅐ","","ㄴ","ㅓ","ㄹ"," "," ","","","","","유기음_경음","sg","개음절","공명음","sg","폐음절_공명자음","","","","","",""
"LHB","삘딩","","","외래어2","1","","HH","부산",20,"여",2,"ㅃ","ㅣ","ㄹ","ㄷ","ㅣ","ㅇ"," "," ","","","","","유기음_경음","","폐음절_공명자음","평파열음_평파찰음","","폐음절_공명자음","","","","","",""
"LHB","체리","","","외래어2","1","","HL","부산",20,"여",2,"ㅊ","ㅔ","","ㄹ","ㅣ",""," "," ","","","","","유기음_경음","sg","개음절","공명음","","개음절","","","","","",""
"LHB","커튼","","","외래어2","1","","LH","부산",20,"여",2,"ㅋ","ㅓ","","ㅌ","ㅡ","ㄴ"," "," ","","","","","유기음_경음","sg","개음절","유기음_경음","sg","폐음절_공명자음","","","","","",""
"LHB","체쓰","","","외래어2","1","","HL","부산",20,"여",2,"ㅊ","ㅔ","","ㅆ","ㅡ",""," "," ","","","","","유기음_경음","sg","개음절","마찰음","sg","개음절","","","","","",""
"LHB","클럽","","","외래어2","1","","LH","부산",20,"여",2,"ㅋ","ㅡ","ㄹ","ㄹ","ㅓ","ㅂ"," "," ","","","","","유기음_경음","sg","폐음절_공명자음","공명음","sg","폐음절_평파열음","","","","","",""
"LHB","스릴","","","외래어2","1","","LH","부산",20,"여",2,"ㅅ","ㅡ","","ㄹ","ㅣ","ㄹ"," "," ","","","","","마찰음","sg","개음절","공명음","","폐음절_공명자음","","","","","",""
"LHB","렌즈","","","외래어2","1","","HL","부산",20,"여",2,"ㄹ","ㅔ","ㄴ","ㅈ","ㅡ",""," "," ","","","","","공명음","sg","폐음절_공명자음","평파열음_평파찰음","sg","개음절","","","","","",""
"LHB","페달","","","외래어2","1","","LH","부산",20,"여",2,"ㅍ","ㅔ","","ㄷ","ㅏ","ㄹ"," "," ","","","","","유기음_경음","sg","개음절","평파열음_평파찰음","sg","폐음절_공명자음","","","","","",""
"LHB","오일","","","외래어2","1","","LH_f","부산",20,"여",2,"ㅇ","ㅗ","","ㅇ","ㅣ","ㄹ"," "," ","","","","","공명음","sg","개음절","공명음","","폐음절_공명자음","","","","","",""
"LHB","캡쓜","","","외래어2","1","","HH","부산",20,"여",2,"ㅋ","ㅐ","ㅂ","ㅆ","ㅠ","ㄹ"," "," ","","","","","유기음_경음","sg","폐음절_평파열음","마찰음","dp","폐음절_공명자음","","","","","",""
"LHB","로또","","","외래어2","1","","HL","부산",20,"여",2,"ㄹ","ㅗ","","ㄸ","ㅗ",""," "," ","","","","","공명음","sg","개음절","유기음_경음","sg","개음절","","","","","",""
"LHB","쿠션","","","외래어2","1","","LH","부산",20,"여",2,"ㅋ","ㅜ","","ㅅ","ㅕ","ㄴ"," "," ","","","","","유기음_경음","sg","개음절","마찰음","dp","폐음절_공명자음","","","","","",""
"LHB","유럽","","","외래어2","1","","LH","부산",20,"여",2,"ㅇ","ㅠ","","ㄹ","ㅓ","ㅂ"," "," ","","","","","공명음","dp","개음절","공명음","sg","폐음절_평파열음","","","","","",""
"LHB","린스","","","외래어2","1","","HL","부산",20,"여",2,"ㄹ","ㅣ","ㄴ","ㅅ","ㅡ",""," "," ","","","","","공명음","","폐음절_공명자음","마찰음","sg","개음절","","","","","",""
"LHB","첼로","","","외래어2","1","","HL","부산",20,"여",2,"ㅊ","ㅔ","ㄹ","ㄹ","ㅗ",""," "," ","","","","","유기음_경음","sg","폐음절_공명자음","공명음","sg","개음절","","","","","",""
"LHB","테러","","","외래어2","1","","HL","부산",20,"여",2,"ㅌ","ㅔ","","ㄹ","ㅓ",""," "," ","","","","","유기음_경음","sg","개음절","공명음","sg","개음절","","","","","",""
"LHB","퍼즐","","","외래어2","1","","HL","부산",20,"여",2,"ㅍ","ㅓ","","ㅈ","ㅡ","ㄹ"," "," ","","","","","유기음_경음","sg","개음절","평파열음_평파찰음","sg","폐음절_공명자음","","","","","",""
"LHB","로프","","","외래어2","1","","HL","부산",20,"여",2,"ㄹ","ㅗ","","ㅍ","ㅡ",""," "," ","","","","","공명음","sg","개음절","유기음_경음","sg","개음절","","","","","",""
"LHB","누드","","","외래어2","1","","HL","부산",20,"여",2,"ㄴ","ㅜ","","ㄷ","ㅡ",""," "," ","","","","","공명음","sg","개음절","평파열음_평파찰음","sg","개음절","","","","","",""
"LHB","캔디","","","외래어2","1","","HL","부산",20,"여",2,"ㅋ","ㅐ","ㄴ","ㄷ","ㅣ",""," "," ","","","","","유기음_경음","sg","폐음절_공명자음","평파열음_평파찰음","","개음절","","","","","",""
"LHB","차트","","","외래어2","1","","HL","부산",20,"여",2,"ㅊ","ㅏ","","ㅌ","ㅡ",""," "," ","","","","","유기음_경음","sg","개음절","유기음_경음","sg","개음절","","","","","",""
"LHB","티슈","","","외래어2","1","","HL","부산",20,"여",2,"ㅌ","ㅣ","","ㅅ","ㅠ",""," "," ","","","","","유기음_경음","","개음절","마찰음","dp","개음절","","","","","",""
"LHB","호텔","","","외래어2","1","","LH","부산",20,"여",2,"ㅎ","ㅗ","","ㅌ","ㅔ","ㄹ"," "," ","","","","","마찰음","sg","개음절","유기음_경음","sg","폐음절_공명자음","","","","","",""
"LHB","치킨","","","외래어2","1","","LH","부산",20,"여",2,"ㅊ","ㅣ","","ㅋ","ㅣ","ㄴ"," "," ","","","","","유기음_경음","","개음절","유기음_경음","","폐음절_공명자음","","","","","",""
"LHB","싱글","","","외래어2","1","","HH","부산",20,"여",2,"ㅅ","ㅣ","ㅇ","ㄱ","ㅡ","ㄹ"," "," ","","","","","마찰음","","폐음절_공명자음","평파열음_평파찰음","sg","폐음절_공명자음","","","","","",""
"LHB","레몬","","","외래어2","1","","LH","부산",20,"여",2,"ㄹ","ㅔ","","ㅁ","ㅗ","ㄴ"," "," ","","","","","공명음","sg","개음절","공명음","sg","폐음절_공명자음","","","","","",""
"LHB","개그","","","외래어2","1","","LH","부산",20,"여",2,"ㄱ","ㅐ","","ㄱ","ㅡ",""," "," ","","","","","평파열음_평파찰음","sg","개음절","평파열음_평파찰음","sg","개음절","","","","","",""
"LHB","쎄일","","","외래어2","1","","LH","부산",20,"여",2,"ㅆ","ㅔ","","ㅇ","ㅣ","ㄹ"," "," ","","","","","마찰음","sg","개음절","공명음","","폐음절_공명자음","","","","","",""
"LHB","해킹","","","외래어2","1","","HH","부산",20,"여",2,"ㅎ","ㅐ","","ㅋ","ㅣ","ㅇ"," "," ","","","","","마찰음","sg","개음절","유기음_경음","","폐음절_공명자음","","","","","",""
"LHB","요가","","","외래어2","1","","HL","부산",20,"여",2,"ㅇ","ㅛ","","ㄱ","ㅏ",""," "," ","","","","","공명음","dp","개음절","평파열음_평파찰음","sg","개음절","","","","","",""
"LHB","호일","","","외래어2","1","","LH","부산",20,"여",2,"ㅎ","ㅗ","","ㅇ","ㅣ","ㄹ"," "," ","","","","","마찰음","sg","개음절","공명음","","폐음절_공명자음","","","","","",""
"LHB","엔진","","","외래어2","1","","HH","부산",20,"여",2,"ㅇ","ㅔ","ㄴ","ㅈ","ㅣ","ㄴ"," "," ","","","","","공명음","sg","폐음절_공명자음","평파열음_평파찰음","","폐음절_공명자음","","","","","",""
"LHB","젤리","","","외래어2","1","","HL","부산",20,"여",2,"ㅈ","ㅔ","ㄹ","ㄹ","ㅣ",""," "," ","","","","","평파열음_평파찰음","sg","폐음절_공명자음","공명음","","개음절","","","","","",""
"LHB","메달","","","외래어2","1","","LH","부산",20,"여",2,"ㅁ","ㅔ","","ㄷ","ㅏ","ㄹ"," "," ","","","","","공명음","sg","개음절","평파열음_평파찰음","sg","폐음절_공명자음","","","","","",""
"LHB","불독","","","외래어2","1","","HH","부산",20,"여",2,"ㅂ","ㅜ","ㄹ","ㄷ","ㅗ","ㄱ"," "," ","","","","","평파열음_평파찰음","sg","폐음절_공명자음","평파열음_평파찰음","sg","폐음절_평파열음","","","","","",""
"LHB","뉴스","","","외래어2","1","","HL","부산",20,"여",2,"ㄴ","ㅠ","","ㅅ","ㅡ",""," "," ","","","","","공명음","dp","개음절","마찰음","sg","개음절","","","","","",""
"LHB","벨브","","","외래어2","1","","HL","부산",20,"여",2,"ㅂ","ㅔ","ㄹ","ㅂ","ㅡ",""," "," ","","","","","평파열음_평파찰음","sg","폐음절_공명자음","평파열음_평파찰음","sg","개음절","","","","","",""
"LHB","드럼","","","외래어2","1","","LH","부산",20,"여",2,"ㄷ","ㅡ","","ㄹ","ㅓ","ㅁ"," "," ","","","","","평파열음_평파찰음","sg","개음절","공명음","sg","폐음절_공명자음","","","","","",""
"LHB","방콕","","","외래어2","1","","LH","부산",20,"여",2,"ㅂ","ㅏ","ㅇ","ㅋ","ㅗ","ㄱ"," "," ","","","","","평파열음_평파찰음","sg","폐음절_공명자음","유기음_경음","sg","폐음절_평파열음","","","","","",""
"LHB","까페","","","외래어2","1","","HL","부산",20,"여",2,"ㄲ","ㅏ","","ㅍ","ㅔ",""," "," ","","","","","유기음_경음","sg","개음절","유기음_경음","sg","개음절","","","","","",""
"LHB","맨션","","","외래어2","1","","HH","부산",20,"여",2,"ㅁ","ㅐ","ㄴ","ㅅ","ㅕ","ㄴ"," "," ","","","","","공명음","sg","폐음절_공명자음","마찰음","dp","폐음절_공명자음","","","","","",""
"LHB","체크","","","외래어2","1","","HL","부산",20,"여",2,"ㅊ","ㅔ","","ㅋ","ㅡ",""," "," ","","","","","유기음_경음","sg","개음절","유기음_경음","sg","개음절","","","","","",""
"LHB","쩜프","","","외래어2","1","","HL","부산",20,"여",2,"ㅉ","ㅓ","ㅁ","ㅍ","ㅡ",""," "," ","","","","","유기음_경음","sg","폐음절_공명자음","유기음_경음","sg","개음절","","","","","",""
"LHB","쎄트","","","외래어2","1","","HL","부산",20,"여",2,"ㅆ","ㅔ","","ㅌ","ㅡ",""," "," ","","","","","마찰음","sg","개음절","유기음_경음","sg","개음절","","","","","",""
"LHB","플룻","","","외래어2","1","","LH","부산",20,"여",2,"ㅍ","ㅡ","ㄹ","ㄹ","ㅜ","ㅅ"," "," ","","","","","유기음_경음","sg","폐음절_공명자음","공명음","sg","폐음절_평파열음","","","","","",""
"LHB","꼬냑","","","외래어2","1","","","부산",20,"여",2,"ㄲ","ㅗ","","ㄴ","ㅑ","ㄱ"," "," ","","","","","유기음_경음","sg","개음절","공명음","dp","폐음절_평파열음","","","","","",""
"LHB","스키","","","외래어2","1","","LH","부산",20,"여",2,"ㅅ","ㅡ","","ㅋ","ㅣ",""," "," ","","","","","마찰음","sg","개음절","유기음_경음","","개음절","","","","","",""
"LHB","팬티","","","외래어2","1","","HL","부산",20,"여",2,"ㅍ","ㅐ","ㄴ","ㅌ","ㅣ",""," "," ","","","","","유기음_경음","sg","폐음절_공명자음","유기음_경음","","개음절","","","","","",""
"LHB","써클","","","외래어2","1","","HH","부산",20,"여",2,"ㅆ","ㅓ","","ㅋ","ㅡ","ㄹ"," "," ","","","","","마찰음","sg","개음절","유기음_경음","sg","폐음절_공명자음","","","","","",""
"LHB","버튼","","","외래어2","1","","LH","부산",20,"여",2,"ㅂ","ㅓ","","ㅌ","ㅡ","ㄴ"," "," ","","","","","평파열음_평파찰음","sg","개음절","유기음_경음","sg","폐음절_공명자음","","","","","",""
"LHB","앨범","","","외래어2","1","","LH","부산",20,"여",2,"ㅇ","ㅐ","ㄹ","ㅂ","ㅓ","ㅁ"," "," ","","","","","공명음","sg","폐음절_공명자음","평파열음_평파찰음","sg","폐음절_공명자음","","","","","",""
"LHB","리본","","","외래어2","1","","LH","부산",20,"여",2,"ㄹ","ㅣ","","ㅂ","ㅗ","ㄴ"," "," ","","","","","공명음","","개음절","평파열음_평파찰음","sg","폐음절_공명자음","","","","","",""
