"speaker","word","의미","동음이의","type","분석1","분석2","성조","지역","age","gender","N","A1","A2","A3","B1","B2","B3","C1","C2","C3","D1","D2","D3","a1","a2","a3","b1","b2","b3","c1","c2","c3","d1","d2","d3","Wz","w1","w2","w3","w4","W3","W2","w1f","w2f","w3f","w4f","weight","weigth_comb","weigth_comb2","weigth_comb3","weigth_comb4"
"JMH","냄새","","","고유어2","1","","HL","부산",20,"남",2,"ㄴ","ㅐ","ㅁ","ㅅ","ㅐ",""," "," ","","","","","son","sg","son","fri","sg","light","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","겨울","","","고유어2","1","","HL","부산",20,"남",2,"ㄱ","ㅕ","","ㅇ","ㅜ","ㄹ"," "," ","","","","","lax","dp","light","son","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","철쭉","","","고유어2","1","","","부산",20,"남",2,"ㅊ","ㅓ","ㄹ","ㅉ","ㅜ","ㄱ"," "," ","","","","","tsasp","sg","son","tsasp","sg","obs","","","","","","","1100",1,1,0,0,"110","11","heavy","heavy","light","light",7,"heavy-heavy-light","heavy-heavy","X-heavy-light","heavy-heavy-light-light"
"JMH","기침","","","고유어2","1","","HL","부산",20,"남",2,"ㄱ","ㅣ","","ㅊ","ㅣ","ㅁ"," "," ","","","","","lax","","light","tsasp","","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","국수","","","고유어2","1","","HL","부산",20,"남",2,"ㄱ","ㅜ","ㄱ","ㅅ","ㅜ",""," "," ","","","","","lax","sg","obs","fri","sg","light","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","고리","","","고유어2","1","","HL","부산",20,"남",2,"ㄱ","ㅗ","","ㄹ","ㅣ",""," "," ","","","","","lax","sg","light","son","","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","엄살","","","고유어2","1","","HL","부산",20,"남",2,"ㅇ","ㅓ","ㅁ","ㅅ","ㅏ","ㄹ"," "," ","","","","","son","sg","son","fri","sg","son","","","","","","","1100",1,1,0,0,"110","11","heavy","heavy","light","light",7,"heavy-heavy-light","heavy-heavy","X-heavy-light","heavy-heavy-light-light"
"JMH","허들","","","고유어2","1","","","부산",20,"남",2,"ㅎ","ㅓ","","ㄷ","ㅡ","ㄹ"," "," ","","","","","fri","sg","light","lax","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","곱추","","","고유어2","1","","","부산",20,"남",2,"ㄱ","ㅗ","ㅂ","ㅊ","ㅜ",""," "," ","","","","","lax","sg","obs","tsasp","sg","light","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","곱새","","","고유어2","1","","","부산",20,"남",2,"ㄱ","ㅗ","ㅂ","ㅅ","ㅐ",""," "," ","","","","","lax","sg","obs","fri","sg","light","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","이끼","","","고유어2","1","","HL","부산",20,"남",2,"ㅇ","ㅣ","","ㄲ","ㅣ",""," "," ","","","","","son","","light","tsasp","","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","그림","","","고유어2","1","","HH","부산",20,"남",2,"ㄱ","ㅡ","","ㄹ","ㅣ","ㅁ"," "," ","","","","","lax","sg","light","son","","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","번개","","","고유어2","1","","HH","부산",20,"남",2,"ㅂ","ㅓ","ㄴ","ㄱ","ㅐ",""," "," ","","","","","lax","sg","son","lax","sg","light","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","그네","","","고유어2","1","","LH","부산",20,"남",2,"ㄱ","ㅡ","","ㄴ","ㅔ",""," "," ","","","","","lax","sg","light","son","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","조각","","","고유어2","","","HL","부산",20,"남",2,"ㅈ","ㅗ","","ㄱ","ㅏ","ㄱ"," "," ","","","","","lax","sg","light","lax","sg","obs","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","노름","","","고유어2","1","","LH","부산",20,"남",2,"ㄴ","ㅗ","","ㄹ","ㅡ","ㅁ"," "," ","","","","","son","sg","light","son","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","이름","","","고유어2","1","","HL","부산",20,"남",2,"ㅇ","ㅣ","","ㄹ","ㅡ","ㅁ"," "," ","","","","","son","","light","son","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","골무","","","고유어2","1","","HH","부산",20,"남",2,"ㄱ","ㅗ","ㄹ","ㅁ","ㅜ",""," "," ","","","","","lax","sg","son","son","sg","light","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","고름","","","고유어2","1","","HL","부산",20,"남",2,"ㄱ","ㅗ","","ㄹ","ㅡ","ㅁ"," "," ","","","","","lax","sg","light","son","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","김치","","","고유어2","1","","HL","부산",20,"남",2,"ㄱ","ㅣ","ㅁ","ㅊ","ㅣ",""," "," ","","","","","lax","","son","tsasp","","light","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","우엉","","","고유어2","1","","LH","부산",20,"남",2,"ㅇ","ㅜ","","ㅇ","ㅓ","ㅇ"," "," ","","","","","son","sg","light","son","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","계란","","","고유어2","","","HL","부산",20,"남",2,"ㄱ","ㅖ","","ㄹ","ㅏ","ㄴ"," "," ","","","","","lax","dp","light","son","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","동네","","","고유어2","","","LH","부산",20,"남",2,"ㄷ","ㅗ","ㅇ","ㄴ","ㅔ",""," "," ","","","","","lax","sg","son","son","sg","light","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","마실","","","고유어2","1","","LH(H)","부산",20,"남",2,"ㅁ","ㅏ","","ㅅ","ㅣ","ㄹ"," "," ","","","","","son","sg","light","fri","","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","파리","","","고유어2","1","","HH","부산",20,"남",2,"ㅍ","ㅏ","","ㄹ","ㅣ",""," "," ","","","","","tsasp","sg","light","son","","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","고을","","","고유어2","1","","LH","부산",20,"남",2,"ㄱ","ㅗ","","ㅇ","ㅡ","ㄹ"," "," ","","","","","lax","sg","light","son","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","그늘","","","고유어2","1","","LH","부산",20,"남",2,"ㄱ","ㅡ","","ㄴ","ㅡ","ㄹ"," "," ","","","","","lax","sg","light","son","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","고개","","","고유어2","1","","HL","부산",20,"남",2,"ㄱ","ㅗ","","ㄱ","ㅐ",""," "," ","","","","","lax","sg","light","lax","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","모기","","","고유어2","1","","HH","부산",20,"남",2,"ㅁ","ㅗ","","ㄱ","ㅣ",""," "," ","","","","","son","sg","light","lax","","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","돼지","","","고유어2","1","","HL","부산",20,"남",2,"ㄷ","ㅙ","","ㅈ","ㅣ",""," "," ","","","","","lax","dp","light","lax","","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","잔디","","","고유어2","1","","HH","부산",20,"남",2,"ㅈ","ㅏ","ㄴ","ㄷ","ㅣ",""," "," ","","","","","lax","sg","son","lax","","light","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","조기","","","고유어2","1","","LH","부산",20,"남",2,"ㅈ","ㅗ","","ㄱ","ㅣ",""," "," ","","","","","lax","sg","light","lax","","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","접시","","","고유어2","1","","HL","부산",20,"남",2,"ㅈ","ㅓ","ㅂ","ㅅ","ㅣ",""," "," ","","","","","lax","sg","obs","fri","","light","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","비누","","","고유어2","1","","HL","부산",20,"남",2,"ㅂ","ㅣ","","ㄴ","ㅜ",""," "," ","","","","","lax","","light","son","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","이마","","","고유어2","1","","HL","부산",20,"남",2,"ㅇ","ㅣ","","ㅁ","ㅏ",""," "," ","","","","","son","","light","son","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","구석","","","고유어2","1","","LH","부산",20,"남",2,"ㄱ","ㅜ","","ㅅ","ㅓ","ㄱ"," "," ","","","","","lax","sg","light","fri","sg","obs","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","미끼","","","고유어2","1","","HL","부산",20,"남",2,"ㅁ","ㅣ","","ㄲ","ㅣ",""," "," ","","","","","son","","light","tsasp","","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","이깝","","","고유어2","1","","","부산",20,"남",2,"ㅇ","ㅣ","","ㄲ","ㅏ","ㅂ"," "," ","","","","","son","","light","tsasp","sg","obs","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","거품","","","고유어2","1","","HL","부산",20,"남",2,"ㄱ","ㅓ","","ㅍ","ㅜ","ㅁ"," "," ","","","","","lax","sg","light","tsasp","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","버꿈","","","고유어2","1","","","부산",20,"남",2,"ㅂ","ㅓ","","ㄲ","ㅜ","ㅁ"," "," ","","","","","lax","sg","light","tsasp","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","천둥","","","고유어2","1","","LH","부산",20,"남",2,"ㅊ","ㅓ","ㄴ","ㄷ","ㅜ","ㅇ"," "," ","","","","","tsasp","sg","son","lax","sg","son","","","","","","","1100",1,1,0,0,"110","11","heavy","heavy","light","light",7,"heavy-heavy-light","heavy-heavy","X-heavy-light","heavy-heavy-light-light"
"JMH","성냥","","","고유어2","1","","HH","부산",20,"남",2,"ㅅ","ㅓ","ㅇ","ㄴ","ㅑ","ㅇ"," "," ","","","","","fri","sg","son","son","dp","son","","","","","","","1100",1,1,0,0,"110","11","heavy","heavy","light","light",7,"heavy-heavy-light","heavy-heavy","X-heavy-light","heavy-heavy-light-light"
"JMH","나비","","","고유어2","1","","HL","부산",20,"남",2,"ㄴ","ㅏ","","ㅂ","ㅣ",""," "," ","","","","","son","sg","light","lax","","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","주름","","","고유어2","1","","HL","부산",20,"남",2,"ㅈ","ㅜ","","ㄹ","ㅡ","ㅁ"," "," ","","","","","lax","sg","light","son","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","마디","","","고유어2","1","","LH","부산",20,"남",2,"ㅁ","ㅏ","","ㄷ","ㅣ",""," "," ","","","","","son","sg","light","lax","","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","이불","","","고유어2","1","","HL","부산",20,"남",2,"ㅇ","ㅣ","","ㅂ","ㅜ","ㄹ"," "," ","","","","","son","","light","lax","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","헤엄","","","고유어2","1","","LH(H)","부산",20,"남",2,"ㅎ","ㅔ","","ㅇ","ㅓ","ㅁ"," "," ","","","","","fri","sg","light","son","sg","son","","","","","","","0100",0,1,0,0,"010","01","light","heavy","light","light",3,"light-heavy-light","light-heavy","X-heavy-light","light-heavy-light-light"
"JMH","메주","","","고유어2","1","","HL","부산",20,"남",2,"ㅁ","ㅔ","","ㅈ","ㅜ",""," "," ","","","","","son","sg","light","lax","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","얼굴","","","고유어2","1","","LH","부산",20,"남",2,"ㅇ","ㅓ","ㄹ","ㄱ","ㅜ","ㄹ"," "," ","","","","","son","sg","son","lax","sg","son","","","","","","","1100",1,1,0,0,"110","11","heavy","heavy","light","light",7,"heavy-heavy-light","heavy-heavy","X-heavy-light","heavy-heavy-light-light"
"JMH","바퀴","","","고유어2","1","","HL","부산",20,"남",2,"ㅂ","ㅏ","","ㅋ","ㅟ",""," "," ","","","","","lax","sg","light","tsasp","dp","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
"JMH","잔치","","","고유어2","1","","HH","부산",20,"남",2,"ㅈ","ㅏ","ㄴ","ㅊ","ㅣ",""," "," ","","","","","lax","sg","son","tsasp","","light","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","숭늉","","","고유어2","1","","HL","부산",20,"남",2,"ㅅ","ㅜ","ㅇ","ㄴ","ㅠ","ㅇ"," "," ","","","","","fri","sg","son","son","dp","son","","","","","","","1100",1,1,0,0,"110","11","heavy","heavy","light","light",7,"heavy-heavy-light","heavy-heavy","X-heavy-light","heavy-heavy-light-light"
"JMH","썰매","","","고유어2","1","","LH","부산",20,"남",2,"ㅆ","ㅓ","ㄹ","ㅁ","ㅐ",""," "," ","","","","","fri","sg","son","son","sg","light","","","","","","","1000",1,0,0,0,"100","10","heavy","light","light","light",5,"heavy-light-light","heavy-light","X-light-light","heavy-light-light-light"
"JMH","자두","","","고유어2","1","","LH","부산",20,"남",2,"ㅈ","ㅏ","","ㄷ","ㅜ",""," "," ","","","","","lax","sg","light","lax","sg","light","","","","","","","0000",0,0,0,0,"000","00","light","light","light","light",1,"light-light-light","light-light","X-light-light","light-light-light-light"
